lon,lat,trend,dmagt,magt_mean
100.247494131318,60.497042809029175,0.04191365091106283,0.46071708,1.6367571
100.247494131318,60.74857108858264,0.03915251086029519,0.64850104,1.4609606
100.247494131318,61.00009936813611,0.050855688052837446,0.70575315,1.0201184
100.247494131318,61.251627647689574,0.05493959278999608,0.6501207,1.1401932
100.247494131318,61.50315592724304,0.03678393771376522,0.50448316,1.0363365
100.247494131318,61.745701053955315,0.027445713930490393,0.41149527,1.1807203
100.247494131318,61.99722933350878,0.044337342434288614,0.53920054,0.8215798
100.247494131318,62.248757613062246,0.043788080841677,0.66326624,0.63243747
100.247494131318,62.50028589261571,0.028043502870992477,0.3484296,0.6645807
100.247494131318,62.751814172169176,0.031769564257389846,0.5670471,0.77532935
100.247494131318,63.003342451722645,0.03369231435316771,0.53432095,0.35876614
100.247494131318,63.24588757843491,0.03560132823789971,0.5822277,0.18350288
100.247494131318,63.49741585798838,0.036248938918488606,0.5376976,0.40838766
100.247494131318,63.74894413754185,0.04610677398505171,0.63009787,-0.073902324
100.247494131318,64.00047241709531,0.07472861277151181,0.9912033,-0.013502248
100.247494131318,64.50352897620225,0.07064178591664282,0.9882727,-0.2048014
100.247494131318,64.74607410291452,0.09544189868470612,1.2500272,-0.53619033
100.247494131318,64.99760238246797,0.13074438624743248,1.7271514,-1.0438169
100.247494131318,65.24913066202144,0.10703980952877742,1.4723982,-1.5024182
100.247494131318,65.50065894157491,0.06430674534809265,0.8338518,-1.2591023
100.247494131318,65.75218722112838,0.04966572176051683,0.7515631,-1.6082268
100.247494131318,66.00371550068185,0.07338599253304039,0.93927145,-2.8606715
100.247494131318,66.24626062739412,0.1168591010419582,1.5013089,-4.2472973
100.247494131318,66.49778890694758,0.10167082774487655,1.2878883,-4.135117
100.247494131318,66.74931718650105,0.10638426225396021,1.3630848,-3.0422406
100.247494131318,67.00084546605451,0.15208401378196132,2.2983592,-3.4024765
100.247494131318,67.25237374560798,0.19483794502063967,2.6571827,-3.6386533
100.247494131318,67.50390202516145,0.15354245644580536,2.276635,-3.7979832
100.247494131318,67.74644715187371,0.19035628898233248,2.3919747,-4.192254
100.247494131318,68.24950371098065,0.2031641573845468,2.579699,-5.277201
100.247494131318,68.50103199053412,0.14618089893195488,2.049521,-5.8000355
100.247494131318,68.75256027008759,0.2355348611179624,3.4022083,-6.2346478
100.247494131318,69.00408854964105,0.08461272565623949,1.0789242,-6.7024956
100.247494131318,69.24663367635331,0.1660677970210082,2.2868996,-7.557793
100.247494131318,69.49816195590678,0.20925515452516075,2.893413,-8.339956
100.247494131318,69.74969023546025,0.20991385496113685,2.7948532,-9.153322
100.247494131318,70.00121851501372,0.2565570638149405,3.4816837,-8.037409
100.247494131318,70.50427507412064,0.0948240074930231,1.4983735,-5.237635
100.247494131318,70.74682020083291,0.1579890115351494,2.1371675,-1.8618355
100.247494131318,70.99834848038638,0.1804967934572062,2.3936744,-3.2013512
100.247494131318,71.24987675993985,0.2636491102508112,3.6543055,-3.6574795
100.247494131318,71.50140503949332,0.21830148032947008,3.1335852,-4.936265
100.247494131318,71.75293331904679,0.1959925229036221,2.270944,-5.759788
100.247494131318,72.00446159860024,0.26990673089326955,3.85319,-6.691952
100.247494131318,72.24700672531252,0.1119326277624133,1.2178497,-7.9954357
100.247494131318,72.49853500486599,0.14715041631383527,1.8798428,-8.949556
100.247494131318,72.75006328441945,0.12946913031082014,1.7707634,-9.236999
100.49902241087148,54.9993532702177,0.005712746366670361,0.11154199,2.611151
100.49902241087148,55.25088154977117,-0.009805103495149447,-0.2183814,3.540284
100.49902241087148,55.50240982932464,-0.03076108980782102,-0.42423844,3.2093434
100.49902241087148,55.7539381088781,-0.01986229691324057,-0.34457612,3.2981358
100.49902241087148,55.996483235590375,-0.010152152821986032,-0.16968417,3.66661
100.49902241087148,56.248011515143844,-0.008789647380006397,-0.1266799,3.4140468
