lon,lat,dmagt,dalt,trend,reliable
70.25274679456719,55.25088154977117,0.64267635,0.15437698,0.04314370094974996,True
70.50427507412064,55.25088154977117,0.6244526,0.25383043,0.04618681050553772,True
70.74682020083291,55.25088154977117,0.70279217,-0.027714252,0.03824322133124237,True
70.99834848038638,55.25088154977117,0.114239216,-0.02462244,0.008262968666944617,False
71.24987675993985,55.25088154977117,0.48148727,0.30684614,0.038425583175462956,True
71.50140503949332,55.25088154977117,0.22602272,0.3635006,0.023142521290837992,True
71.75293331904679,55.25088154977117,0.33311892,0.22575855,0.03917745638496972,True
72.00446159860024,55.25088154977117,0.53872204,0.050154686,0.03072175376022622,True
72.24700672531252,55.25088154977117,0.4842906,-0.024307728,0.03409834149517324,True
72.49853500486599,55.25088154977117,0.52201843,0.21614933,0.03859785659403425,True
72.75006328441945,55.25088154977117,0.6128273,0.29141855,0.03932074293305271,True
73.00159156397292,55.25088154977117,0.36042643,0.218472,0.039006322546847425,True
73.25311984352638,55.25088154977117,0.2733717,0.25271416,0.02646495360362226,True
73.49566497023865,55.25088154977117,0.87030506,0.021384716,0.06973992239070255,True
73.74719324979212,55.25088154977117,0.049728394,0.482769,0.009657106520253535,False
73.99872152934559,55.25088154977117,0.45170593,0.21046686,0.025697023657301716,True
74.25024980889906,55.25088154977117,0.030260563,0.35472155,-0.008795011496242107,False
74.50177808845253,55.25088154977117,0.31717873,0.035690784,0.02990201877642082,True
74.75330636800598,55.25088154977117,0.16398382,0.56939316,0.018516276154335497,False
74.99585149471825,55.25088154977117,0.3906827,0.10783577,0.03488676216028678,True
75.24737977427172,55.25088154977117,0.8389139,0.6048112,0.05845792625523361,True
75.49890805382519,55.25088154977117,0.7651963,-0.11225748,0.05781570507000818,True
75.75043633337866,55.25088154977117,0.6038351,0.28341913,0.039883474760414726,True
76.00196461293211,55.25088154977117,0.58487844,0.3381362,0.05529021733923436,True
76.25349289248558,55.25088154977117,0.69644785,-0.12158823,0.05770587076114283,True
76.49603801919785,55.25088154977117,0.4859414,0.3419485,0.04167058196248613,True
76.74756629875132,55.25088154977117,0.20943928,-0.2676692,0.03728210956235282,True
76.99909457830479,55.25088154977117,0.15897083,-0.2520237,0.01580332623252312,False
77.25062285785826,55.25088154977117,0.08238745,0.3522973,0.02871052464352229,True
77.50215113741172,55.25088154977117,0.5266948,0.28699636,0.041267316552653976,True
77.75367941696518,55.25088154977117,0.5500934,0.2609949,0.04876289065879748,True
77.99622454367746,55.25088154977117,0.282063,0.3026204,0.028806460658204698,True
78.24775282323093,55.25088154977117,0.4184823,0.06550264,0.03246658421769716,True
78.4992811027844,55.25088154977117,0.3371315,-0.11769962,0.03300608381440164,True
78.75080938233785,55.25088154977117,0.2074089,-0.16287136,0.016800985457020495,False
79.00233766189132,55.25088154977117,0.3978529,0.027276993,0.03468048119846585,True
79.25386594144479,55.25088154977117,0.704937,-0.19166565,0.0624995823147887,True
79.49641106815706,55.25088154977117,0.4447937,-0.11373234,0.03832228696798728,True
