lon,lat,pred_magt,pred_class,pred_alt
115.50088765566748,54.9993532702177,-0.34732738,1,1.2308542
115.75241593522097,54.9993532702177,-1.2915343,1,
116.0039442147744,54.9993532702177,-1.365047,1,1.333394
116.24648934148668,54.9993532702177,-0.7563561,1,1.9499207
116.49801762104016,54.9993532702177,-2.4380572,2,
116.74954590059362,54.9993532702177,-0.88666177,1,1.5019894
117.00107418014709,54.9993532702177,-1.7354969,2,1.1719081
117.25260245970055,54.9993532702177,-1.5467485,2,1.1656384
117.504130739254,54.9993532702177,-0.9744425,1,
117.74667586596628,54.9993532702177,-1.7642509,2,1.1245162
117.99820414551976,54.9993532702177,-1.2333231,1,
118.24973242507322,54.9993532702177,-0.3500439,1,1.0673045
118.50126070462667,54.9993532702177,-0.866277,1,
118.75278898418014,54.9993532702177,-0.73108804,1,0.8319915
119.0043172637336,54.9993532702177,-1.8675841,2,
119.24686239044588,54.9993532702177,-0.009974964,1,1.3122733
119.49839066999937,54.9993532702177,0.29897928,0,
119.74991894955282,54.9993532702177,0.64961153,0,1.4396785
120.00144722910628,54.9993532702177,0.4522309,0,
120.25297550865974,54.9993532702177,0.59179807,0,1.0764519
120.49552063537202,54.9993532702177,1.2836995,0,1.3509248
120.74704891492549,54.9993532702177,1.5023714,0,1.1730756
120.99857719447895,54.9993532702177,0.61476547,0,1.3394946
121.25010547403242,54.9993532702177,-0.25324583,1,1.1312162
121.50163375358588,54.9993532702177,0.5059947,0,
121.75316203313936,54.9993532702177,1.0598779,0,
121.99570715985162,54.9993532702177,0.59186345,0,1.5094441
122.24723543940507,54.9993532702177,0.93358314,0,
122.49876371895856,54.9993532702177,1.2613139,0,1.4529399
122.75029199851204,54.9993532702177,-0.020164445,1,
123.00182027806548,54.9993532702177,-0.5126406,1,0.9490883
123.25334855761896,54.9993532702177,-2.7271473,2,
123.49589368433122,54.9993532702177,-1.1086627,1,0.8964164
123.74742196388468,54.9993532702177,-0.45619375,1,
123.99895024343816,54.9993532702177,-0.53162277,1,0.9390469
124.25047852299164,54.9993532702177,0.06523061,0,
124.50200680254508,54.9993532702177,0.4616419,0,1.1783208
124.75353508209857,54.9993532702177,0.25179818,0,
124.99608020881082,54.9993532702177,1.7498546,0,1.2133776
125.24760848836428,54.9993532702177,1.8750916,0,
125.49913676791776,54.9993532702177,1.1759821,0,1.2124788
125.75066504747122,54.9993532702177,1.1265978,0,1.4485444
126.00219332702468,54.9993532702177,1.2708304,0,1.4469926
126.25372160657815,54.9993532702177,0.74448293,0,1.0990436
126.49626673329044,54.9993532702177,1.7848064,0,
126.7477950128439,54.9993532702177,1.7823929,0,1.35692
126.99932329239736,54.9993532702177,2.1933732,0,1.532526
127.25085157195082,54.9993532702177,2.0527806,0,1.3717672
127.50237985150429,54.9993532702177,1.8210744,0,1.4940537
127.75390813105776,54.9993532702177,1.7039039,0,1.4413297
127.99645325777004,54.9993532702177,1.8998224,0,
128.24798153732348,54.9993532702177,2.059854,0,1.6239845
128.49950981687695,54.9993532702177,1.8969572,0,2.7513819
128.75103809643042,54.9993532702177,1.363228,0,1.1292179
129.0025663759839,54.9993532702177,-0.31593484,1,1.5899339
129.25409465553736,54.9993532702177,0.09192297,0,1.0477914
129.49663978224962,54.9993532702177,1.0670977,0,2.3269894
129.74816806180309,54.9993532702177,0.7487716,0,1.0971144
129.99969634135655,54.9993532702177,-2.074125,2,0.6789872
130.25122462091002,54.9993532702177,0.824882,0,1.8793374
130.5027529004635,54.9993532702177,1.1613673,0,2.081811
130.75428118001696,54.9993532702177,-0.3247798,1,1.5391306
130.99682630672922,54.9993532702177,0.36058462,0,1.2859278
131.2483545862827,54.9993532702177,-0.61208624,1,0.88696104
131.49988286583616,54.9993532702177,-1.677351,2,1.1464175
131.75141114538962,54.9993532702177,-1.074583,1,1.2411336
132.0029394249431,54.9993532702177,-1.4942607,1,1.5997361
132.25446770449656,54.9993532702177,-0.68621355,1,1.6218163
132.49701283120882,54.9993532702177,-1.5522658,2,1.3233942
132.7485411107623,54.9993532702177,-1.9837146,2,1.1530504
133.00006939031576,54.9993532702177,-0.38260016,1,2.1197238
133.25159766986923,54.9993532702177,1.2405711,0,1.6914523
133.5031259494227,54.9993532702177,1.5746322,0,1.9134643
133.74567107613495,54.9993532702177,1.5316978,0,1.9259919
133.99719935568842,54.9993532702177,1.3264712,0,2.057609
134.2487276352419,54.9993532702177,0.7744337,0,1.979027
134.50025591479536,54.9993532702177,-0.20308892,1,1.3190261
134.75178419434883,54.9993532702177,1.8971869,0,2.2502196
135.0033124739023,54.9993532702177,0.2942706,0,1.8267732
135.24585760061456,54.9993532702177,2.0372553,0,1.9803345
136.99757240464763,54.9993532702177,2.2983902,0,1.49681
137.50062896375456,54.9993532702177,2.462624,0,2.672852
