lon,lat,magt_2021,magt_2030,magt_2050,change_2030,change_2050
172.24746415349765,66.74931718650105,-5.183661,-4.587876,-3.5288439,0.59578514,1.6548171
172.49899243305111,66.74931718650105,-4.162333,-3.9091508,-2.9674442,0.25318217,1.1948888
172.75052071260458,66.74931718650105,-3.4103255,-3.6344795,-2.7500849,-0.224154,0.66024065
173.00204899215805,66.74931718650105,-2.4548397,-2.3817456,-2.2850137,0.07309413,0.16982603
173.25357727171152,66.74931718650105,-1.8049666,-1.7303243,-1.6312091,0.0746423,0.17375743
173.49612239842378,66.74931718650105,-2.0991375,-2.0351992,-2.0531557,0.06393838,0.045981884
173.74765067797725,66.74931718650105,-2.479026,-2.374372,-2.3694494,0.10465407,0.1095767
173.99917895753072,66.74931718650105,-1.8799645,-1.8994213,-1.8232921,-0.019456863,0.056672335
174.25070723708419,66.74931718650105,-1.8614302,-1.9035467,-1.852557,-0.042116523,0.008873224
174.50223551663765,66.74931718650105,-2.7387788,-2.320692,-2.103335,0.41808677,0.6354439
174.75376379619112,66.74931718650105,-2.6710432,-2.2521677,-2.0907183,0.41887546,0.5803249
174.99630892290338,66.74931718650105,-1.6938193,-1.3453765,-1.459119,0.3484428,0.23470032
175.24783720245685,66.74931718650105,-3.018974,-2.7281914,-2.9420543,0.2907827,0.076919794
175.49936548201032,66.74931718650105,-2.7971766,-2.5995,-2.143291,0.19767666,0.6538856
175.7508937615638,66.74931718650105,-2.3125522,-2.154962,-1.9919244,0.15759015,0.3206278
176.00242204111726,66.74931718650105,-1.9656487,-1.6891989,-1.7809559,0.2764498,0.18469274
176.25395032067073,66.74931718650105,-2.6780367,-2.4688246,-2.3826134,0.20921206,0.29542327
176.49649544738298,66.74931718650105,-1.9505991,-1.90114,-1.8980832,0.0494591,0.052515864
176.74802372693645,66.74931718650105,-2.3441207,-1.9573481,-1.8631815,0.38677263,0.48093927
176.99955200648992,66.74931718650105,-1.8876361,-1.7058775,-1.8544955,0.18175852,0.03314054
177.2510802860434,66.74931718650105,-2.2295256,-2.0902796,-1.7278312,0.13924599,0.5016943
177.50260856559686,66.74931718650105,-2.6806204,-2.3254778,-2.3050818,0.3551426,0.3755386
177.75413684515033,66.74931718650105,-2.841016,-2.1326811,-2.1176803,0.7083349,0.72333574
177.99668197186259,66.74931718650105,-2.862344,-2.461949,-2.0394566,0.40039492,0.8228874
178.24821025141605,66.74931718650105,-2.8109004,-2.4670155,-2.3800106,0.34388494,0.43088984
178.49973853096952,66.74931718650105,-2.6201937,-2.34825,-2.6645377,0.2719438,-0.04434395
178.751266810523,66.74931718650105,-2.9200976,-2.6194594,-2.6132405,0.3006382,0.3068571
179.00279509007646,66.74931718650105,-2.4456968,-2.2780712,-2.1935487,0.16762567,0.25214815
179.25432336962993,66.74931718650105,-2.493332,-2.3291047,-2.0452127,0.16422725,0.44811916
