lon,lat,pred_magt,pred_class
86.25174200473586,54.9993532702177,4.0821815,0
86.50327028428933,54.9993532702177,3.987292,0
86.7458154110016,54.9993532702177,4.2738304,0
86.99734369055507,54.9993532702177,3.838644,0
87.24887197010852,54.9993532702177,3.8476849,0
87.500400249662,54.9993532702177,3.3727443,0
87.75192852921546,54.9993532702177,2.8552945,0
88.00345680876893,54.9993532702177,3.0219734,0
88.2460019354812,54.9993532702177,3.0047252,0
88.49753021503466,54.9993532702177,3.3037217,0
88.74905849458813,54.9993532702177,2.832459,0
89.0005867741416,54.9993532702177,2.8656397,0
89.25211505369506,54.9993532702177,2.639614,0
89.50364333324853,54.9993532702177,3.5848348,0
89.7461884599608,54.9993532702177,3.3645794,0
89.99771673951426,54.9993532702177,3.2222369,0
90.24924501906773,54.9993532702177,4.2484417,0
90.5007732986212,54.9993532702177,4.7076435,0
90.75230157817467,54.9993532702177,4.9545627,0
91.2463749844404,54.9993532702177,4.7936106,0
91.49790326399386,54.9993532702177,3.3178732,0
91.74943154354733,54.9993532702177,3.1320899,0
92.0009598231008,54.9993532702177,4.359592,0
92.25248810265427,54.9993532702177,3.1622028,0
92.50401638220772,54.9993532702177,2.9669375,0
92.74656150892,54.9993532702177,3.4609761,0
92.99808978847346,54.9993532702177,3.3052452,0
93.24961806802693,54.9993532702177,3.1148355,0
93.5011463475804,54.9993532702177,3.136327,0
93.75267462713387,54.9993532702177,3.3639874,0
94.00420290668733,54.9993532702177,3.1579208,0
94.2467480333996,54.9993532702177,2.9060798,0
94.49827631295307,54.9993532702177,2.8763235,0
94.74980459250654,54.9993532702177,2.956524,0
95.00133287206,54.9993532702177,3.088335,0
95.25286115161347,54.9993532702177,2.920224,0
95.50438943116693,54.9993532702177,2.897368,0
95.7469345578792,54.9993532702177,2.829581,0
95.99846283743267,54.9993532702177,2.7968936,0
96.24999111698614,54.9993532702177,2.9342182,0
96.5015193965396,54.9993532702177,2.6877122,0
96.75304767609306,54.9993532702177,3.2259438,0
96.99559280280533,54.9993532702177,3.1609583,0
97.2471210823588,54.9993532702177,3.3659005,0
97.49864936191227,54.9993532702177,2.99692,0
97.75017764146574,54.9993532702177,2.4018722,0
98.00170592101921,54.9993532702177,3.4486923,0
98.25323420057266,54.9993532702177,2.7479634,0
98.49577932728494,54.9993532702177,3.2770202,0
98.7473076068384,54.9993532702177,3.9567046,0
98.99883588639187,54.9993532702177,3.7472532,0
99.25036416594534,54.9993532702177,3.1707308,0
99.5018924454988,54.9993532702177,4.132773,0
99.75342072505227,54.9993532702177,3.6551156,0
99.99596585176454,54.9993532702177,3.5060215,0
100.247494131318,54.9993532702177,3.5055285,0
100.49902241087148,54.9993532702177,3.203044,0
100.75055069042494,54.9993532702177,3.4154646,0
