lon,lat,pred_magt,pred_alt,zone,vulnerability,magt_2030,magt_2050,change_2050,trend
82.00271071085052,54.9993532702177,5.0466905,4.2498507,0,,5.3603106,5.3316784,0.1268897,0.0328002145018736
82.25423899040399,54.9993532702177,4.9595523,4.381543,0,,5.367714,5.2983565,0.066034794,0.0298701600183397
82.49678411711626,54.9993532702177,4.8449326,4.2843676,0,,5.3232417,5.265116,0.097396374,0.0373401255547219
82.74831239666973,54.9993532702177,5.2149954,3.382899,0,,5.1260605,5.0563173,0.096791744,0.0393137364447843
82.99984067622319,54.9993532702177,4.698509,3.6049647,0,,5.1427345,5.085919,0.049749374,0.0184227689912032
83.25136895577666,54.9993532702177,4.846207,5.4764795,0,,5.26399,5.322909,0.120826244,0.0182392325582375
83.50289723533012,54.9993532702177,4.2279015,5.0346537,0,,4.8562036,4.9411573,0.17201519,0.0132658982578703
83.7544255148836,54.9993532702177,4.2255983,4.043432,0,,4.75492,4.807043,0.019787788,0.0306043914601751
83.99697064159587,54.9993532702177,4.1328135,5.3902245,0,,4.891252,4.922336,0.01829958,0.0204718951937508
84.24849892114933,54.9993532702177,4.108051,5.153619,0,,4.9552345,5.1179504,0.1990304,0.0248233215718314
84.50002720070279,54.9993532702177,4.4999638,3.4176831,0,,5.0539613,5.0508084,-0.0023403168,0.0356701488736286
84.75155548025626,54.9993532702177,4.2270355,3.9169667,0,,4.6458583,4.719595,0.08437395,0.0138878955116744
85.00308375980973,54.9993532702177,4.2572007,3.3198261,0,,5.2335906,5.3117566,0.07897854,0.032361204412916
85.245628886522,54.9993532702177,4.228158,4.3703055,0,,5.15113,5.2787027,0.1149683,0.0306407119654375
85.49715716607547,54.9993532702177,4.0627036,4.089426,0,,4.782996,4.8478513,0.049229145,
85.74868544562892,54.9993532702177,3.9817271,5.7343493,0,,4.6816382,4.787674,-0.009819984,0.0287225397327257
86.00021372518239,54.9993532702177,3.95718,5.1762114,0,,4.569789,4.7197533,0.18266153,0.0341379926174475
86.25174200473586,54.9993532702177,4.0821815,3.883301,0,,5.10713,5.252241,0.043572903,0.0362154827842203
86.50327028428933,54.9993532702177,3.987292,5.275431,0,,4.940463,5.1412864,0.12081528,0.043882459326632
86.7458154110016,54.9993532702177,4.2738304,5.23731,0,,5.094157,5.194289,0.09545994,0.0237488734571222
86.99734369055507,54.9993532702177,3.838644,4.889421,0,,5.0128255,5.139844,0.13381386,0.0123785574224921
87.24887197010852,54.9993532702177,3.8476849,4.3158283,0,,5.220025,5.3370976,0.095590115,0.0153865053683887
87.500400249662,54.9993532702177,3.3727443,5.038346,0,,4.2589025,4.381598,-0.0002207756,-0.0100661410561083
87.75192852921546,54.9993532702177,2.8552945,5.1306605,0,,4.1016912,4.0711675,0.04205942,-0.0086366810376122
88.00345680876893,54.9993532702177,3.0219734,4.0519204,0,,3.9987562,4.030849,-0.09075832,0.0068299872965744
88.2460019354812,54.9993532702177,3.0047252,3.8592834,0,,4.019433,4.149251,0.13366222,0.0263547160957413
88.49753021503466,54.9993532702177,3.3037217,3.3633273,0,,3.6030047,3.4760242,-0.09194517,0.0214338507833343
88.74905849458813,54.9993532702177,2.832459,2.719073,0,,3.0449612,3.1886141,0.2620442,-0.0028133688093739
89.0005867741416,54.9993532702177,2.8656397,4.5908966,0,,2.9427187,3.21168,0.19583869,0.0620890321610804
89.25211505369506,54.9993532702177,2.639614,3.3516932,0,,3.0153282,3.2441397,0.09574628,0.0365739025647101
89.50364333324853,54.9993532702177,3.5848348,3.85199,0,,3.4801996,3.5943992,-0.0026926994,0.0697035644627776
89.7461884599608,54.9993532702177,3.3645794,3.4454987,0,,3.3099937,3.498688,0.5229397,0.026473475106153
89.99771673951426,54.9993532702177,3.2222369,4.8097515,0,,3.1500154,3.1435056,0.15311098,0.0332864230192149
90.24924501906771,54.9993532702177,4.2484417,,0,,3.8318882,3.946991,0.14512634,0.0051950931549071
90.5007732986212,54.9993532702177,4.7076435,5.5242715,0,,4.1165714,4.1380906,0.20587802,0.0211935218376434
90.75230157817468,54.9993532702177,4.9545627,,0,,4.126523,4.126707,0.16996527,0.0141327924366235
91.2463749844404,54.9993532702177,4.7936106,3.3151407,0,,5.1216664,5.1172757,0.1241107,0.0098158268988888
91.49790326399386,54.9993532702177,3.3178732,5.0727825,0,,4.3315353,4.451713,0.16220236,-0.0134678731990749
91.74943154354732,54.9993532702177,3.1320899,,0,,3.793158,3.9615462,0.29719257,-0.012969368922558
92.0009598231008,54.9993532702177,4.359592,3.5520809,0,,4.8626537,5.0120654,0.18526077,0.014382456525971
92.25248810265428,54.9993532702177,3.1622028,,0,,3.5738282,3.724852,0.23814869,0.0125810798210426
92.50401638220772,54.9993532702177,2.9669375,3.167704,0,,3.6303027,3.7436163,0.21002746,0.0239948212345931
